Source,Target
11708,E21726
11708,E5210
11708,E16319
11185,A239
11185,E21741
11185,E1312
11185,E482
11185,E21742
11185,E21743
45607,A35
45607,E10907
45607,E3373
45607,E21744
45607,E21745
45607,E21746
45614,A209
45614,E21747
45614,E21748
45614,E21749
45614,E21564
45614,E1372
45650,A249
45650,E16739
45650,E16740
45650,E21750
45650,E21751
45650,E21752
45658,A35
45658,E66
45658,E21753
45658,E3373
45658,E21754
45658,E2528
11189,E9011
11189,E11240
11189,A120
11189,E5104
11189,E21755
11189,E1227
11854,A308
11854,E21756
11854,E5546
11854,E1209
11854,E15784
11854,E15687
45675,A187
45675,E4436
45675,E4463
45675,E7221
45675,E8487
45675,E21757
45683,A149
45683,E21758
45683,E21759
45683,E21760
45683,E21761
45683,E10078
11252,A45
11252,E2769
11252,E21762
11252,E21763
11252,E21764
11252,E21765
11425,A195
11425,A12
11425,E8411
11425,E517
11425,E8405
11425,E3270
11584,A141
11584,E21766
11584,E21767
11584,E16203
11584,E3927
11584,E5921
11528,A77
11528,A3
11528,E1587
11528,E938
11528,E1567
11528,E4947
45772,A23
45772,E21768
45772,E21769
45772,E16715
45772,E16716
45772,E7828
11529,A124
11529,E10198
11529,E3325
11529,E3377
11529,E3388
11529,E16313
11440,A111
11440,E3489
11440,E11177
11440,E21770
11440,E13062
11440,E2707
11440,E5636
45832,A227
45832,E16255
45832,E21771
45832,E21772
45832,E21773
45832,E5607
11656,A202
11656,E21774
11656,E435
11656,E21775
11656,E21776
11656,E21777
11254,A94
11254,E16077
11254,E16078
11254,E21778
11254,E2485
11254,E5260
45856,A27
45856,E6484
45856,E15698
45856,E757
45856,E9436
45856,E19323
11075,E24845
11075,E9985
11075,E4624
11075,E21779
11075,E21780
11075,E21781
45901,A118
45901,E21782
45901,E21783
45901,E4632
45901,E21784
45901,E6250
11987,E11
11987,E7471
11987,A3
11987,E2789
11987,E1587
11987,E4245
11359,A109
11359,E5180
11359,E3300
11359,E10810
11359,E21785
11359,E15876
11666,A17
11666,E5429
11666,E21786
11666,E212
11666,E5430
11666,E14032
45950,A250
45950,E1342
45950,E21787
45950,E5284
45950,E422
45950,E21788
11399,A6
11399,A110
11399,E322
11399,E1211
11399,E21789
11399,E6775
45967,A205
45967,E1113
45967,E19097
45967,E13786
45967,E10395
45967,E13787
11464,E52
11464,A20
11464,E10154
11464,E21790
11464,E21791
11464,E21792
46049,E16185
46049,A135
46049,E4908
46049,E1539
46049,E16150
46049,E16090
46076,A86
46076,E1432
46076,E10215
46076,E21793
46076,E21794
46076,E5295
11716,A237
11716,A13
11716,A67
11716,E7698
11716,E7697
11716,E3058
46111,A68
46111,E16776
46111,E21795
46111,E21796
46111,E8114
46111,E4208
11376,E5516
11376,A37
11376,E63
11376,E16638
11376,E16007
11376,E21797
11523,E5516
11523,A37
11523,E63
11523,E21798
11523,E1406
11523,E16831
12006,A31
12006,A41
12006,E2963
12006,E8383
12006,E8382
12006,E1517
46172,A189
46172,E18620
46172,E10840
46172,E13106
46172,E21799
46172,E10062
46177,A126
46177,E21800
46177,E21801
46177,E21802
46177,E317
46177,E9693
46183,A45
46183,E15677
46183,E13274
46183,E392
46183,E3245
46183,E9175
46193,A279
46193,E16011
46193,E16012
46193,E21803
46193,E16381
46193,E16013
46205,A190
46205,A136
46205,A217
46205,E5278
46205,E4879
46205,E10700
46228,A224
46228,E4935
46228,E21804
46228,E2770
46228,E5089
46228,E14280
11775,E2044
11775,A292
11775,E11534
11775,E21805
11775,E21806
11775,E21807
46245,A310
46245,E16208
46245,E21808
46245,E21809
46245,E21810
46245,E16209
46261,A36
46261,E14638
46261,E21811
46261,E1722
46261,E21812
46261,E16381
46262,A99
46262,E10350
46262,E10848
46262,E11231
46262,E11009
46262,E6203
46278,A89
46278,E15029
46278,E5062
46278,E11288
46278,E19304
46278,E5540
46288,A159
46288,E700
46288,E21813
46288,E21814
46288,E21815
46288,E21816
46320,A304
46320,E21817
46320,E21818
46320,E21819
46320,E21820
46320,E3332
46327,A205
46327,E21821
46327,E1113
46327,E21822
46327,E10660
46327,E10638
46304,E21823
46304,A99
46304,E1874
46304,E21824
46304,E21825
46304,E10092
46366,A224
46366,E4935
46366,E21826
46366,E21804
46366,E5089
46366,E14280
46387,A173
46387,E2776
46387,E5060
46387,E4896
46387,E21827
46387,E15882
12023,E254
12023,E21565
12023,E13434
12023,E21828
12023,E21829
12023,E21830
46409,A161
46409,E7450
46409,A302
46409,E18674
46409,E18673
46409,E7494
12025,A292
12025,A202
12025,E1110
12025,E2036
12025,E10195
12025,E10194
43708,A27
43708,E21831
43708,E15743
43708,E15308
43708,E21832
43708,E3314
12367,A74
12367,E15662
12367,E21833
12367,E21834
12367,E21835
12367,E12031
12309,A92
12309,E13499
12309,E1874
12309,E1492
12309,E2798
12309,E21836
12472,E5
12472,E16269
12472,E21837
12472,E4379
12472,E16270
12472,E9910
43763,A162
43763,E21838
43763,E21839
43763,E21840
43763,E21841
43763,E21842
43802,A281
43802,E5317
43802,E21843
43802,E2624
43802,E21608
43802,E1491
43835,A103
43835,E5594
43835,E21844
43835,E21845
43835,E14481
43835,E21846
12096,A202
12096,E10478
12096,E1110
12096,E10479
12096,E10086
12096,E21847
12397,E9011
12397,A37
12397,E5583
12397,E10926
12397,E21848
12397,E5582
12371,A198
12371,A130
12371,E5640
12371,E18346
12371,E5219
12371,E2201
12372,A198
12372,A130
12372,E5640
12372,E18346
12372,E5219
12372,E2201
43833,E10599
43833,A168
43833,E4956
43833,E10235
43833,E4957
43833,E5107
12182,E11000
12182,A55
12182,E21849
12182,E448
12182,E11250
12182,E10377
12203,A182
12203,A110
12203,A195
12203,E5390
12203,E3270
12203,E21850
12736,A3
12736,E5131
12736,E1587
12736,E938
12736,E21851
12736,E4947
12337,A292
12337,A69
12337,A9
12337,E188
12337,E4763
12337,E16500
12099,A45
12099,E21852
12099,E21853
12099,E21854
12099,E21855
12099,E16921
12589,A133
12589,E21856
12589,E21272
12589,E16107
12589,E21857
12589,E21858
12623,A300
12623,A190
12623,E21859
12623,E21860
12623,E21861
12623,E21862
43901,E16185
43901,A135
43901,E326
43901,E362
43901,E21863
43901,E5442
12136,A217
12136,E10447
12136,E21864
12136,E1429
12136,E21865
12136,E10449
12613,A73
12613,E15522
12613,E420
12613,E5731
12613,A289
12613,E5026
12132,A284
12132,E1233
12132,E1529
12132,E16576
12132,E8043
12132,E16575
43929,A195
43929,E16273
43929,E6177
43929,E21866
43929,E5729
43929,E616
43992,A61
43992,E7389
43992,E1559
43992,E1506
43992,E21867
43992,E4947
12473,A41
12473,E1517
12473,E8382
12473,E11220
12473,E21868
12473,E21869
44005,A160
44005,E21870
44005,E18616
44005,E6665
44005,E16027
44005,E15489
12580,A200
12580,E21871
12580,E21872
12580,E21873
12580,E425
12580,E1699
12579,A200
12579,E21871
12579,E21872
12579,E21873
12579,E425
12579,E1699
44017,A108
44017,E10614
44017,E18670
44017,E21874
44017,E10615
44017,E4833
12527,A128
12527,E5617
12527,E5292
12527,E10271
12527,E4452
12527,E4453
44024,A310
44024,E21875
44024,E21810
44024,E21876
44024,E21877
44024,E16209
12653,A124
12653,E1853
12653,E9870
12653,E16313
12653,E21878
12653,E19413
12757,E3
12757,E3024
12757,E21879
12757,E16384
12757,E5086
12757,E1896
12100,E3
12100,E10758
12100,E10071
12100,E15754
12100,E15756
12100,E15755
12591,A17
12591,E5197
12591,E1757
12591,E21880
12591,E5049
12591,E21881
12209,A292
12209,A9
12209,E5706
12209,E10760
12209,E21609
12209,E12161
12474,E4384
12474,A109
12474,E10811
12474,E10810
12474,E8283
12474,E8284
12063,A140
12063,A6
12063,A252
12063,E3624
12063,E4875
12063,E4901
12062,A140
12062,A6
12062,A252
12062,E3624
12062,E4875
12062,E4901
12259,E6466
12259,A134
12259,E9737
12259,E1748
12259,E1274
12259,E4626
12519,E844
12519,E4131
12519,E21657
12519,E21882
12519,E21883
12519,A361
44169,A99
44169,E1874
44169,E5870
44169,E2842
44169,E11325
44169,E5840
12176,A300
12176,A190
12176,E21859
12176,E21860
12176,E21884
12176,E21861
12315,E9533
12315,A69
12315,E4501
12315,E21885
12315,E21886
12315,E21887
12130,E5516
12130,A37
12130,E63
12130,E52
12130,E21888
12130,E16831
12572,A37
12572,E1874
12572,A99
12572,E17026
12572,E21889
12572,E21890
44226,A160
44226,E758
44226,E16061
44226,E16062
44226,E15489
44226,E5246
44239,E90
44239,A89
44239,E19304
44239,E19305
44239,E11196
44239,E21891
12317,A166
12317,E9357
12317,E2925
12317,E876
12317,A314
12317,E16945
12476,A77
12476,E4148
12476,E21892
12476,E1532
12476,E10742
12476,E1913
44263,A67
44263,E7697
44263,E21893
44263,E7698
44263,E21894
44263,E21895
12458,A70
12458,A8
12458,E64
12458,E21896
12458,E5392
12458,E2828
12146,E3
12146,E5086
12146,E9866
12146,E15890
12146,E16681
12146,E16682
12649,A259
12649,E10612
12649,E21897
12649,E21898
12649,E1384
12649,E15748
12794,A52
12794,E4825
12794,E16264
12794,E21899
12794,E337
12794,E5665
12441,E1523
12441,A77
12441,E5924
12441,E21900
12441,E2962
12441,E654
12148,A128
12148,E2822
12148,E21901
12148,E15887
12148,E21902
12148,E7727
44364,A224
44364,E11155
44364,E4935
44364,E2770
44364,E21903
44364,E14280
12799,A117
12799,E21904
12799,E21905
12799,E21906
12799,E21907
12799,E21908
44367,A177
44367,E3334
44367,E1736
44367,E21909
44367,E21910
44367,E21911
12143,E770
12143,A22
12143,E10388
12143,E11072
12143,E5091
12143,E21912
12443,A45
12443,E1435
12443,E1640
12443,E21913
12443,E9401
12443,E21914
12391,E9937
12391,A84
12391,E400
12391,E61
12391,E14742
12391,E21915
44433,A37
44433,E19308
44433,E19309
44433,E19310
44433,E5235
44433,E17758
12633,A12
12633,E21916
12633,E277
12633,E21917
12633,E21918
12633,E21919
12603,E5516
12603,A37
12603,E63
12603,E21920
12603,E16638
12603,E5517
12032,A128
12032,E13075
12032,E21413
12032,E4765
12032,E21921
12032,E21415
44467,A63
44467,E11022
44467,E21922
44467,E11084
44467,E407
44467,E21923
12710,A111
12710,E2979
12710,E7227
12710,E2831
12710,E13186
12710,E2819
12492,A254
12492,E21924
12492,E21925
12492,E21926
12492,E21927
12492,E8100
12494,E24845
12494,E5038
12494,E16358
12494,E21928
12494,E1130
12494,A353
12424,A128
12424,E1391
12424,E21929
12424,E2845
12424,E16834
12424,E6161
12361,A174
12361,A61
12361,E1506
12361,E7389
12361,E21930
12361,E5328
12164,A77
12164,E308
12164,E1532
12164,E4925
12164,E13087
12164,E284
12445,A166
12445,E9357
12445,E2925
12445,E876
12445,A314
12445,E16945
12111,A92
12111,E1556
12111,E2808
12111,E1289
12111,E7457
12111,E21931
44602,A304
44602,E21932
44602,E21933
44602,E21934
44602,E21935
44602,E15926
44621,A122
44621,E21936
44621,E21937
44621,E16685
44621,E16686
44621,E21938
12830,A210
12830,E3
12830,E16384
12830,E16225
12830,E21939
12830,E1896
12268,E10938
12268,A55
12268,A237
12268,E1443
12268,E21940
12268,E307
44659,A23
44659,E21941
44659,E10511
44659,E16223
44659,E16502
44659,E10512
12324,A180
12324,E4862
12324,E15084
12324,E1379
12324,E15085
12324,E7441
44676,A100
44676,E21942
44676,E21943
44676,E21944
44676,E7734
44676,E21945
12637,A58
12637,E10880
12637,E21946
12637,E21947
12637,E21948
12637,E21949
44704,A209
44704,E5591
44704,E4942
44704,E10420
44704,E21748
44704,E1372
12716,A50
12716,E21950
12716,E8016
12716,E21951
12716,E18856
12716,E8017
12851,E14914
12851,A71
12851,E4749
12851,E4748
12851,E21952
12851,E11154
12327,A124
12327,E21953
12327,E16604
12327,E552
12327,E10639
12327,E9059
44769,A94
44769,E10576
44769,E10578
44769,E10577
44769,E21614
44769,E2485
44773,A27
44773,E21954
44773,E21955
44773,E5081
44773,E1455
44773,E1879
44776,A27
44776,E16411
44776,E10998
44776,E21956
44776,E16412
44776,E10999
12856,A13
12856,E3058
12856,E21957
12856,E8396
12856,E21958
12856,A342
44791,E2925
44791,A166
44791,E9357
44791,E16945
44791,E16946
44791,E13290
12048,A77
12048,E2962
12048,E1567
12048,E8219
12048,E1526
12048,E8218
44811,A35
44811,E21959
44811,E21960
44811,E21961
44811,E11270
44811,E16218
12122,A258
12122,E3374
12122,E21506
12122,E10937
12122,E16851
12122,E3375
44839,A301
44839,E16011
44839,E16012
44839,E16013
44839,E1752
44839,E21962
12585,A58
12585,E21963
12585,E21964
12585,E10122
12585,E21965
12585,E5397
12151,A169
12151,E21966
12151,E11682
12151,E21967
12151,E21968
12151,E21969
12718,A94
12718,E10475
12718,E10621
12718,E21970
12718,E1641
12718,E10476
44966,A30
44966,E10672
44966,E21971
44966,E21972
44966,E1664
44966,E5505
44977,E9011
44977,A99
44977,E10848
44977,E10350
44977,E21973
44977,E21412
12331,A80
12331,E396
12331,E1798
12331,E451
12331,E1915
12331,E5723
42584,A78
42584,A174
42584,E5673
42584,E13077
42584,E16014
42584,E415
12939,A78
12939,A174
12939,E5673
12939,E13077
12939,E16014
12939,E415
42653,A321
42653,E21974
42653,E21975
42653,E21976
42653,E21977
42653,E4713
42602,A23
42602,E21941
42602,E10511
42602,E16223
42602,E16502
42602,E10512
12906,A208
12906,E21978
12906,E16242
12906,E21979
12906,A352
12906,E89
42629,A103
42629,E5018
42629,E10362
42629,E21980
42629,E21981
42629,E21982
13018,A109
13018,E21983
13018,E10810
13018,E16472
13018,E21984
13018,E21985
42646,A158
42646,E10193
42646,E1260
42646,E21986
42646,E21987
42646,E3782
42680,A267
42680,E13708
42680,E13707
42680,E21988
42680,E21989
42680,E13710
42701,E18351
42701,A340
42701,E21990
42701,E19249
42701,E21991
42701,A266
13387,A238
13387,E16660
13387,E5684
13387,E21992
13387,E21993
13387,E140
13464,A15
13464,E21994
13464,E3701
13464,E21995
13464,E21996
13464,E21997
42719,A301
42719,E21998
42719,E10903
42719,E21999
42719,E16669
42719,E5548
42730,A65
42730,E22000
42730,E16893
42730,E22001
42730,E22002
42730,E22003
42747,A152
42747,E16508
42747,E16509
42747,E22004
42747,E3364
42747,E343
13225,A52
13225,E19324
13225,E19325
13225,E19326
13225,E19327
13225,E19328
42784,A27
42784,E9981
42784,E9980
42784,E22005
42784,E22006
42784,E8404
13193,A69
13193,A62
13193,E22007
13193,E22008
13193,E22009
13193,E22010
13132,A303
13132,A256
13132,E15227
13132,E7833
13132,E7834
13132,E22011
42803,A303
42803,A256
42803,E15227
42803,E22012
42803,E7834
42803,E22011
42813,A25
42813,A245
42813,E22013
42813,E3350
42813,E10626
42813,E1882
13227,A166
13227,E9357
13227,E2925
13227,E22014
13227,A314
13227,E22015
13066,A15
13066,E22016
13066,E8072
13066,E22017
13066,E22018
13066,E1842
13483,A15
13483,E22019
13483,E22020
13483,E8072
13483,E22021
13483,E22022
42842,A99
42842,E15058
42842,E22023
42842,E21666
42842,E22024
42842,E16614
13073,A17
13073,E22025
13073,E16494
13073,E1764
13073,E10992
13073,A330
13238,E4
13238,E10
13238,E3369
13238,E10269
13238,E22026
13238,E10267
13239,E2925
13239,E4463
13239,E9357
13239,A166
13239,E11020
13239,E1846
42891,A103
42891,E74
42891,E840
42891,E4854
42891,E4887
42891,E5018
13160,A66
13160,A134
13160,A252
13160,A6
13160,A110
13160,E416
42956,A187
42956,E2960
42956,E22027
42956,E5563
42956,E11140
42956,E4622
13187,E3
13187,E5086
13187,E22028
13187,E16384
13187,E11150
13187,E10758
13319,A141
13319,E3927
13319,E5691
13319,E16541
13319,E5921
13319,E1901
43031,A56
43031,E22029
43031,E16510
43031,E22030
43031,E5808
43031,E78
13196,A236
13196,E22031
13196,E22032
13196,E18964
13196,E22033
13196,E4951
13305,A66
13305,A134
13305,A110
13305,E11704
13305,E1748
13305,E1274
43035,A40
43035,E7497
43035,E22034
43035,E22035
43035,E22036
43035,E5194
13525,A60
13525,A41
13525,A48
13525,E10228
13525,E10229
13525,E1541
13140,A15
13140,E372
13140,E4926
13140,E22037
13140,E3286
13140,E5374
12887,A174
12887,A78
12887,E415
12887,E22038
12887,E1698
12887,E13077
43094,A103
43094,E840
43094,E22039
43094,E4854
43094,E21661
43094,E3046
12992,A124
12992,E1353
12992,E552
12992,E10639
12992,E16051
12992,E9059
13266,E4
13266,E15751
13266,E22040
13266,E5231
13266,E22041
13266,E15116
43101,A299
43101,E10912
43101,E17243
43101,E22042
43101,E22043
43101,E10914
13060,A237
13060,A45
13060,E5575
13060,E22044
13060,E1443
13060,E15748
13068,A17
13068,E10804
13068,E22045
13068,E22046
13068,E22047
13068,E10805
12922,E4817
12922,A254
12922,E18362
12922,E4818
12922,E22048
12922,E22049
13118,E10012
13118,E19284
13118,E22050
13118,A169
13118,E22051
13118,E22052
13119,E12
13119,E22053
13119,E22054
13119,E22055
13119,E1165
13119,E22056
13029,A124
13029,E1853
13029,E21878
13029,E3377
13029,E1353
13029,E19413
13090,E52
13090,A37
13090,E5517
13090,E21672
13090,E22057
13090,E22058
13341,A37
13341,E5516
13341,E63
13341,E16638
13341,E5517
13341,E21920
13548,A111
13548,E5379
13548,E10543
13548,E22059
13548,E22060
13548,E2707
13092,A292
13092,A9
13092,E1733
13092,E22061
13092,E22062
13092,E2036
43264,E1874
43264,A99
43264,E10636
43264,E17026
43264,E22063
43264,E21890
43267,A31
43267,E11538
43267,E414
43267,E16104
43267,E19152
43267,E11313
13198,A308
13198,E1209
13198,E22064
13198,E22065
13198,E15687
13198,E15784
12925,A212
12925,E22066
12925,E16435
12925,E16434
12925,E22067
12925,E10003
13255,A167
13255,E1543
13255,E3059
13255,E22068
13255,E310
13255,A330
43288,A103
43288,E4819
43288,E5594
43288,E10677
43288,E10362
43288,E4820
43317,A168
43317,E4956
43317,E2262
43317,E1822
43317,E2005
43317,E4957
43318,A168
43318,E22069
43318,E22070
43318,E22071
43318,E22072
43318,E22073
13252,A78
13252,E16343
13252,E5940
13252,E16344
13252,E22074
13252,E22075
43323,A137
43323,E2987
43323,E22076
43323,E22077
43323,E22078
43323,E22079
43336,A89
43336,E90
43336,E17111
43336,E16246
43336,E7054
43336,E5062
43350,E38
43350,E22080
43350,E22081
43350,E22082
43350,E3395
43350,E17091
43353,A267
43353,E13707
43353,E13708
43353,E21988
43353,E13709
43353,E13710
13062,A78
13062,E16343
13062,E22083
13062,E5940
13062,E22084
13062,E10929
13368,A141
13368,E3927
13368,E5464
13368,E5691
13368,E5921
13368,E1901
12948,A62
12948,A12
12948,E4392
12948,E424
12948,E277
12948,E517
13291,A174
13291,E3371
13291,E10923
13291,E5673
13291,E1729
13291,E10603
12970,A13
12970,E8396
12970,E1680
12970,E3058
12970,E22085
12970,A247
43420,A85
43420,E22086
43420,E22087
43420,E22088
43420,E22089
43420,E22090
43423,A88
43423,E22091
43423,E22092
43423,E22093
43423,E4811
43423,E22094
43510,A251
43510,E10324
43510,E22095
43510,E22096
43510,E22097
43510,E22098
13129,E5516
13129,E63
13129,A37
13129,E16596
13129,E22099
13129,E5602
43526,A35
43526,E22100
43526,E22101
43526,E22102
43526,E22103
43526,E16218
13295,A114
13295,E22104
13295,E484
13295,E5968
13295,E22105
13295,E22106
13588,A114
13588,A100
13588,A99
13588,E22024
13588,E11325
13588,E1769
43603,A152
43603,E3364
43603,E22107
43603,E22108
43603,E22109
43603,E343
13202,A79
13202,E15960
13202,E11940
13202,E22110
13202,E11938
13202,E22111
13354,A238
13354,E1459
13354,E2800
13354,E4793
13354,E22112
13354,A339
13302,A111
13302,E5203
13302,E22113
13302,E13174
13302,E2826
13302,E3687
43660,A151
43660,E10693
43660,E15938
43660,E9063
43660,E22114
43660,E10692
43667,A168
43667,E4956
43667,E10235
43667,E22115
43667,E8392
43667,E5107
13297,A37
13297,E1797
13297,E760
13297,E10530
13297,E5517
13297,E5142
43689,A99
43689,E22116
43689,E22117
43689,E5811
43689,E21391
43689,A247
14015,A100
14015,A179
14015,E1679
14015,E2072
14015,E88
14015,E523
41491,A22
41491,E22118
41491,E2304
41491,E22119
41491,E22120
41491,E22121
13931,A181
13931,E22122
13931,E22123
13931,E22124
13931,E5173
13931,E15360
41479,A137
41479,E2987
41479,E22077
41479,E22076
41479,E22125
41479,E22079
13779,A12
13779,A62
13779,E5253
13779,E5781
13779,E424
13779,E22126
13882,A238
13882,E5684
13882,E6224
13882,E22127
13882,E22128
13882,E140
14066,A79
14066,E434
14066,E22129
14066,E22130
14066,E22131
14066,E22132
13930,A100
13930,E5405
13930,E22133
13930,E16636
13930,E4676
13930,A318
13724,A69
13724,E5059
13724,E14686
13724,E22134
13724,E8652
13724,E22135
14019,A236
14019,E22136
14019,E3402
14019,E22137
14019,E15886
14019,E406
14045,E5
14045,E7509
14045,E7508
14045,E22138
14045,E428
14045,E10965
41593,A27
41593,E5801
41593,E22139
41593,E5738
41593,E22140
41593,E8404
41595,A5
41595,E39168
41595,E1695
41595,E22141
41595,A314
41595,E6463
41621,A43
41621,E10954
41621,E22142
41621,E301
41621,E22143
41621,E10955
41654,A27
41654,E16412
41654,E21956
41654,E16411
41654,E22144
41654,E10999
13759,A3
13759,E22145
13759,E22146
13759,E5802
13759,E5803
13759,E8414
41669,A99
41669,E9011
41669,E22147
41669,E22148
41669,E22149
41669,E11231
13915,A120
13915,E3663
13915,E2833
13915,E22150
13915,E9964
13915,E3664
13976,A137
13976,A34
13976,E22151
13976,E5510
13976,E22152
13976,E22153
13875,A22
13875,A62
13875,E22154
13875,E17034
13875,E22155
13875,E8083
13715,A73
13715,A217
13715,E427
13715,E16654
13715,E22156
13715,E5534
13980,E1598
13980,A81
13980,E22157
13980,E22158
13980,E3604
13980,E22159
41764,A150
41764,E22160
41764,E22161
41764,E22162
41764,E22163
41764,E15255
41777,A103
41777,E5018
41777,E10362
41777,E21982
41777,E21981
41777,E21980
14048,A124
14048,E552
14048,E13572
14048,E5482
14048,E10639
14048,E9059
13911,E5516
13911,E63
13911,A37
13911,E16596
13911,E5517
13911,E22164
14126,E10
14126,E3370
14126,E3369
14126,E15383
14126,E5045
14126,E22165
41828,A45
41828,E65
41828,E3292
41828,E22166
41828,E5919
41828,E16187
41832,E1654
41832,A22
41832,E12072
41832,E22167
41832,E22168
41832,E6958
13680,A136
13680,E10173
13680,E17028
13680,E22169
13680,E22170
13680,A245
14076,A18
14076,E22171
14076,E22172
14076,E22173
14076,E22174
14076,E437
13938,A69
13938,E5059
13938,E14686
13938,E8652
13938,E22134
13938,E22135
41927,A86
41927,E22175
41927,E22176
41927,E209
41927,E16584
41927,E16585
41950,A3
41950,E612
41950,E22146
41950,E5803
41950,E8414
41950,E5802
14204,E5787
14204,A55
14204,E10939
14204,E10938
14204,E448
14204,E11250
13984,A52
13984,E5665
13984,E17301
13984,E22177
13984,E22178
13984,E12785
13768,A202
13768,E10478
13768,E10538
13768,E22179
13768,E22180
13768,E11283
13847,A17
13847,E5565
13847,E10804
13847,E1827
13847,E22181
13847,E10805
13775,A195
13775,A12
13775,E8411
13775,E517
13775,E8405
13775,E3270
42027,A195
42027,A12
42027,E8411
42027,E517
42027,E8405
42027,E3270
13703,E9399
13703,E17
13703,E1337
13703,E22182
13703,E22183
13703,E22184
13673,A236
13673,E22185
13673,E22186
13673,E22187
13673,E18964
13673,E6109
13955,E268
13955,E22188
13955,E22189
13955,E22190
13955,E22191
13955,E22192
42072,A200
42072,E22193
42072,E22194
42072,E425
42072,E22195
42072,E1699
13943,A100
13943,E11252
13943,E10664
13943,E3409
13943,A318
13943,E4676
42126,A71
42126,E22196
42126,E22197
42126,E22198
42126,E13615
42126,E22199
14046,A202
14046,E5268
14046,E22200
14046,E10573
14046,E22201
14046,E22202
14226,A226
14226,E22203
14226,E22204
14226,E22205
14226,E22206
14226,E22207
13790,A214
13790,E90
13790,A89
13790,E16246
13790,E22208
13790,E11197
42170,A25
42170,E22209
42170,E22210
42170,E22211
42170,E22212
42170,E22213
14235,A141
14235,E5921
14235,E22214
14235,E3927
14235,E1901
14235,E6535
13985,E4
13985,E5231
13985,E10822
13985,E16623
13985,E22041
13985,E15116
42246,A150
42246,E22161
42246,E22160
42246,E15255
42246,E22162
42246,E22163
42261,E1208
42261,A105
42261,E1905
42261,E1513
42261,E22215
42261,E13305
13910,A133
13910,E16043
13910,E16045
13910,E21272
13910,E22216
13910,E22217
42271,A67
42271,E22218
42271,E22219
42271,E22220
42271,E22221
42271,E22222
13796,A165
13796,E16550
13796,E8305
13796,E5936
13796,E22223
13796,E16549
42275,A180
42275,E22224
42275,E22225
42275,E22226
42275,E22227
42275,E22228
13677,E1523
13677,A77
13677,E5924
13677,E2962
13677,E1913
13677,E654
14256,A169
14256,A53
14256,E1728
14256,E22229
14256,E22230
14256,E16672
13792,E1713
13792,A100
13792,E5511
13792,E7734
13792,E1679
13792,E10952
14262,E10
14262,E22231
14262,E11024
14262,E22232
14262,E22233
14262,E11025
42327,E4463
42327,A129
42327,E22234
42327,E5973
42327,E22235
42327,E5481
14269,E63
14269,E5516
14269,A37
14269,E5517
14269,E22236
14269,E22237
42376,A25
42376,E22238
42376,E22239
42376,E22240
42376,E22241
42376,E22242
14040,E24845
14040,E16506
14040,E1130
14040,E16359
14040,E22037
14040,A353
42392,A274
42392,E22243
42392,E22244
42392,E22245
42392,E22246
42392,E16461
13742,A3
13742,E22145
13742,E22146
13742,E5802
13742,E5803
13742,E8414
13708,A195
13708,E5851
13708,E6551
13708,E22247
13708,E22248
13708,E20265
42442,A22
42442,E5306
42442,E51
42442,E22249
42442,E22250
42442,E22251
42452,A171
42452,E18723
42452,E22252
42452,E22253
42452,E17307
42452,E18724
13709,A60
13709,E10917
13709,E1610
13709,E21691
13709,E22254
13709,E7356
42465,A36
42465,E9686
42465,E22255
42465,E22256
42465,E559
42465,E22257
42472,A89
42472,E90
42472,E22258
42472,E22259
42472,E9709
42472,E22260
13989,A12
13989,A195
13989,E8405
13989,E8411
13989,E3270
13989,E5390
13806,A197
13806,A182
13806,E10892
13806,E21850
13806,E22261
13806,E11515
14084,A20
14084,E5520
14084,E22262
14084,E1800
14084,E22263
14084,E6289
13679,A236
13679,E14402
13679,E18963
13679,E18868
13679,E18964
13679,E2939
14003,A174
14003,E17196
14003,E17195
14003,E22264
14003,E22265
14003,E17197
42526,A68
42526,E16776
42526,E21795
42526,E22266
42526,E8114
42526,E4208
13831,E12
13831,E22267
13831,E22268
13831,E22269
13831,E22270
13831,E9774
42538,A22
42538,E22271
42538,E22272
42538,E22273
42538,E22274
42538,E22275
13945,A146
13945,E22276
13945,E5604
13945,E22277
13945,E22278
13945,E22279
40379,A68
40379,E16776
40379,E22280
40379,E22281
40379,E8114
40379,E4208
40412,A36
40412,E1722
40412,E22282
40412,E559
40412,E1739
40412,E22283
14610,A78
14610,E22284
14610,E22285
14610,E1698
14610,E11451
14610,E22286
14561,A202
14561,E22287
14561,E16275
14561,E22288
14561,E22289
14561,E5424
14782,A176
14782,E11134
14782,E3440
14782,E22290
14782,E1615
14782,E775
14785,A124
14785,E462
14785,E11213
14785,E13599
14785,E22291
14785,E11615
40503,A194
40503,E22292
40503,E6039
40503,E11387
40503,E1847
40503,E11222
14674,A37
14674,E5516
14674,E63
14674,E5586
14674,E1882
14674,E5832
14707,A15
14707,E5544
14707,E3701
14707,E11237
14707,E22293
14707,E8318
40533,A223
40533,E113
40533,E22294
40533,E11401
40533,E22295
40533,E419
40535,A180
40535,E1845
40535,E18758
40535,E18759
40535,E22296
40535,E5693
40561,A68
40561,E3358
40561,E22297
40561,E22298
40561,E8080
40561,E186
14788,A166
14788,E2925
14788,E9357
14788,E11020
14788,E22299
14788,E1846
40574,A99
40574,E1874
40574,E21297
40574,E22300
40574,E1638
40574,E6195
14452,A42
14452,E5523
14452,E491
14452,E6170
14452,E393
14452,E5524
